2902859,TEE 4X2.1/2X4,UND,"0,00","19,00","0,00"
2902863,TEE RED ACU 4X3X3 UM PVC,UND,"0,00","19,00","0,00"
2902864,TEE ACU 4X4X3 UM RDE 21,UND,"0,00","19,00","10,00"
2902865,TEE RED ACU 4X3X4,UND,"0,00","19,00","0,00"
2902867,TEE 4X3X2,UND,"0,00","19,00","0,00"
2902868,TEE 4X3X2.1/2,UND,"0,00","19,00","0,00"
2902870,"TEE SAN 6""",UND,"0,00","19,00","9,00"
2902872,TB NOVALOC 6.5M 24,UND,"0,00","19,00","0,00"
2902873,TB NOVALOC 6.5M 27,UND,"0,00","19,00","0,00"
2902874,TB NOVALOC 6.5M 30,UND,"0,00","19,00","0,00"
2902875,TB NOVALOC 6.5M 33,UND,"0,00","19,00","0,00"
2902876,TB NOVALOC 6.5M 36,UND,"0,00","19,00","0,00"
2902877,TB NOVALOC 6.5M 39,UND,"0,00","19,00","0,00"
2902878,TB NOVALOC 6.5M 42,UND,"0,00","19,00","0,00"
2902879,TB LISO 6M 45,UND,"0,00","19,00","0,00"
2902880,TB LISO 6M 48,UND,"0,00","19,00","0,00"
2902881,TB LISO 6M 51,UND,"0,00","19,00","0,00"
2902882,TB LISO 6M 54,UND,"0,00","19,00","0,00"
2902883,TB LISO 6M 60,UND,"0,00","19,00","0,00"
2902885,UNION RAPIDA 10,UND,"0,00","19,00","0,00"
2902887,UNION 10,UND,"0,00","19,00","0,00"
2902889,UNION ACU 12 UNION RAPIDA RDE21,UND,"0,00","19,00","0,00"
2902891,UNION 12,UND,"0,00","19,00","0,00"
2902892,UNION ACU 2 RAPIDA RDE 21,UND,"0,00","19,00","0,00"
2902894,UNION ACU 2 UM,UND,"0,00","19,00","1,00"
2902895,UNION ACU 2 1/2 UNION RAPIDA PVC RDE21,UND,"0,00","19,00","0,00"
2902897,UNION  ACU 2 1/2 UM PVC,UND,"0,00","19,00","0,00"
2902898,UNION ACU 3 RAPIDA RDE 21,UND,"0,00","19,00","0,00"
2902900,UNION ACU 3 UM,UND,"0,00","19,00","20,00"
2902901,UNION ACU 4 RAPIDA RDE 21,UND,"0,00","19,00","0,00"
2902904,"UNION ACU 4"" UM",UND,"0,00","19,00","24,00"
2902905,UNION RAPIDA 6,UND,"0,00","19,00","0,00"
2902907,UNION ACU 6  UMXUB PVC,UND,"0,00","19,00","0,00"
2902909,UNION RAPIDA 8,UND,"0,00","19,00","0,00"
2902912,UNION 8,UND,"0,00","19,00","0,00"
2902913,UNION ALC (24) NOVALOC,UND,"0,00","19,00","0,00"
2902914,UNION NOVAFORT 250MM,UND,"0,00","19,00","0,00"
2902917,UNION NOVAFORT 315MM,UND,"0,00","19,00","0,00"
2902919,UNION ALC 36 NOVALOC,UND,"0,00","19,00","0,00"
2902920,UNION ALC 39 PVC NOVALOC,UND,"0,00","19,00","0,00"
2902921,UNION NOVAFORT 400MM,UND,"0,00","19,00","0,00"
2902924,UNION NOVAFORT 450MM,UND,"0,00","19,00","0,00"
2902926,UNION NOVAFORT 500MM,UND,"0,00","19,00","0,00"
2902930,UNION DRE CORRUG 65MM,UNIDAD,"0,00","19,00","0,00"
2902931,UNION DRE CORRUG 100MM,UN,"0,00","19,00","0,00"
2902941,UNION REP 10 UMXUB PVC RDE21,UND,"0,00","19,00","0,00"
2902943,UNION REPARACION 12,UND,"0,00","19,00","0,00"
2902945,UNION REPARACION 2,UND,"0,00","19,00","0,00"
2902947,UNION REP ACU  2 1/2 UM RDE 21,UND,"0,00","19,00","0,00"
2902950,UNION REP ACU 3 UM PVC RDE 21,UND,"0,00","19,00","0,00"
2902953,UNION REP ACU 4 UMXUB PVC RDE 21,UND,"0,00","19,00","0,00"
2902956,UNION REP ACU 6 UM RDE21,UND,"0,00","19,00","0,00"
2902959,UNION REP ACU 8 UMXUB PVC RDE21,UND,"0,00","19,00","0,00"
2902962,YEE ALC NOVAFORT 250 X 160,UND,"0,00","19,00","0,00"
2902963,YEE ALC NOVAFORT 315 X 160,UND,"0,00","19,00","0,00"
2902964,YEE ALC NOVAFORT 400 X 160,UND,"0,00","19,00","0,00"
2902965,"ADAPTADOR ALC 110MM NOVAFORT A SAN  4""",UND,"0,00","19,00","0,00"
2902968,TB LISO 6M 57,UND,"0,00","19,00","0,00"
2902980,SILLA YEE ALC 450X200 MM NOVAFORT,UND,"0,00","19,00","0,00"
2902982,SILLA YEE ALC 355X160M NOVAFORT,UND,"0,00","19,00","0,00"
2902999,REDUCCION EXC NOVAFORT 200 X 160 MM,UND,"0,00","19,00","0,00"
2903001,BASE CAMARA 600X315 RECTA,UND,"0,00","19,00","0,00"
2903002,BASE CAMARA 600X250 90º,UND,"0,00","19,00","0,00"
2903003,BASE CAMARA INSP 600X315 90º,UND,"0,00","19,00","0,00"
2903004,BASE CAMARA 600X250 30º,UND,"0,00","19,00","0,00"
2903005,BASE CAMARA 600X315 30º,UND,"0,00","19,00","0,00"
2903006,BASE CAMARA 600X250 60º,UND,"0,00","19,00","0,00"
2903007,BASE CAMARA 600X315 60º,UND,"0,00","19,00","0,00"
2903008,BASE CAMARA 600X315 TEE,UND,"0,00","19,00","0,00"
2903009,BASE CAMARA 600X250 DOBLE TEE,UND,"0,00","19,00","0,00"
2903010,BASE CAMARA 600X315 DOBLE TEE,UND,"0,00","19,00","0,00"
2903011,BASE CAMARA 1000X250 RECTA,UND,"0,00","19,00","0,00"
2903012,BASE CAMARA 1000X315 RECTA,UND,"0,00","0,00","0,00"
2903013,BASE CAMARA 1000X250 90º,UND,"0,00","0,00","0,00"
2903014,BASE CAMARA 1000X315 90,UND,"0,00","19,00","0,00"
2903015,BASE CAMARA 1000X200 30º,UND,"0,00","19,00","0,00"
2903016,BASE CAMARA 1000X250 30º,UND,"0,00","19,00","0,00"
2903017,BASE CAMARA 1000X315 30º,UND,"0,00","0,00","0,00"
2903018,BASE CAMARA 1000X200 45º,UND,"0,00","0,00","0,00"
2903019,BASE CAMARA 1000X250 45º,UND,"0,00","19,00","0,00"
2903020,BASE CAMARA 1000X315 45º,UND,"0,00","0,00","0,00"
2903021,BASE CAMARA 1000X200 TEE,UND,"0,00","0,00","0,00"
2903022,BASE CAMARA 1000X250 TEE,UND,"0,00","0,00","0,00"
2903023,BASE CAMARA 1000X315 TEE,UND,"0,00","19,00","0,00"
2903024,BASE CAMARA 1000X200 DOBLE TEE,UND,"0,00","0,00","0,00"
2903025,BASE CAMARA 1000X250 DOBLE TEE,UND,"0,00","0,00","0,00"
2903026,BASE CAMARA 1000X315 DOBLE TEE,UND,"0,00","0,00","0,00"
2903027,ELEVADOR CAMARA 600X500MM,UND,"0,00","19,00","0,00"
2903028,ELEVADOR CAMARA 600X750,UND,"0,00","19,00","0,00"
2903029,ELEVADOR CAMARA INSP 600X1000 MM,UND,"0,00","19,00","0,00"
2903030,ELEVADOR CAMARA INSP 600X1250MM,UND,"0,00","19,00","0,00"
2903031,ELEVADOR CAMARA 600X1500MM,UND,"0,00","19,00","0,00"
2903032,ELEVADOR CAMARA INSP 600X1750MM,UND,"0,00","19,00","0,00"
2903033,ELEVADOR CAMARA 600X2000MM,UND,"0,00","19,00","0,00"
2903034,ELEVADOR CAMARA 600X2250MM,UND,"0,00","19,00","0,00"
2903035,ELEVADOR CAMARA 600X2500MM,UND,"0,00","19,00","0,00"
2903036,ELEVADOR CAMARA 600X2750MM,UND,"0,00","19,00","0,00"
2903037,ELEVADOR CAMARA 600X3000MM,UND,"0,00","19,00","0,00"
2903038,ELEVADOR CAMARA 600X3250MM,UND,"0,00","19,00","0,00"
2903039,ELEVADOR CAMARA 600X3500MM,UND,"0,00","19,00","0,00"
2903040,ELEVADOR CAMARA 600X3750MM,UND,"0,00","19,00","0,00"
2903041,ELEVADOR CAMARA 600X4000MM,UND,"0,00","19,00","0,00"
2903042,ELEVADOR CAMARA 1000X400MM,UND,"0,00","19,00","0,00"
2903043,ELEVADOR CAMARA 1000X500MM,UND,"0,00","19,00","0,00"
2903044,ELEVADOR CAMARA 1000X750MM,UND,"0,00","19,00","0,00"
2903045,ELEVADOR CAMARA 1000X1000MM,UND,"0,00","19,00","0,00"
2903046,ELEVADOR CAMARA 1000X1250MM,UND,"0,00","19,00","0,00"
2903047,ELEVADOR CAMARA 1000X1500MM,UND,"0,00","19,00","0,00"
2903048,ELEVADOR CAMARA 1000X1750MM,UND,"0,00","19,00","0,00"
2903049,ELEVADOR CAMARA 1000X2000MM,UND,"0,00","19,00","0,00"
2903050,ELEVADOR CAMARA 1000X2250MM,UND,"0,00","19,00","0,00"
2903051,ELEVADOR CAMARA 1000X2500MM,UND,"0,00","19,00","0,00"
2903052,ELEVADOR CAMARA 1000X2750MM,UND,"0,00","19,00","0,00"
2903053,ELEVADOR CAMARA 1000X3000MM,UND,"0,00","19,00","0,00"
2903054,ELEVADOR CAMARA 1000X3250MM,UND,"0,00","19,00","0,00"
2903055,ELEVADOR CAMARA 1000X3500MM,UND,"0,00","19,00","0,00"
2903056,ELEVADOR CAMARA 1000X3750MM,UND,"0,00","19,00","0,00"
2903057,CONO CAMARA I 1000 EXCENTRICO,UND,"0,00","0,00","0,00"
2903058,CONO CAMARA I 1000 CONCENTRICO,UND,"0,00","19,00","0,00"
2903063,KIT SILLA YEE ALC 315X160 DALIA S4 NOVAFOR,UND,"0,00","19,00","0,00"
2903067,KIT CONECTOR CAMARA 250 IN SITU,UND,"0,00","19,00","0,00"
2903070,"CONECTOR CONCRETO 160X6""",UND,"0,00","19,00","0,00"
2903072,KIT CONECTOR CAMARA 200 IN SITU,UND,"0,00","19,00","0,00"
2903073,BASE CAMARA 1000X200 INICIAL,UND,"0,00","0,00","0,00"
2903074,BASE CAMARA 1000X250 INICIAL,UND,"0,00","0,00","0,00"
2903075,BASE CAMARA 1000X315 INICIAL,UND,"0,00","0,00","0,00"
2903080,BASE CAMARA 600X200 INICIAL,UND,"0,00","19,00","0,00"
2903081,BASE CAMARA 600X250 INICIAL,UND,"0,00","19,00","0,00"
2903082,BASE CAMARA 600X315 INICIAL,UND,"0,00","19,00","0,00"
2903085,SILLA TEE 160X 160,UND,"0,00","19,00","0,00"
2903110,TEE RED ALC 315X200 PVC NOVAFORT,UND,"0,00","19,00","0,00"
2903111,SILLA TEE ALC 355X200MM PVC  NOVAFORT,UN,"0,00","19,00","0,00"
2903113,SILLA YEE ALC 250X200MM PVC NOVAFORT,UN,"0,00","19,00","33,00"
2903114,SOLDADURA PVC COLOR 1/4 GAL,UND,"0,00","19,00","0,00"
2903115,SOLDADURA PVC COLOR 1/8 GAL,UND,"0,00","19,00","0,00"
2903117,SOLDADURA PVC COLOR 1/128 GAL,UND,"0,00","19,00","0,00"
2903133,ACOND SUP NOVAFORT,UND,"0,00","19,00","0,00"
2903140,ACOPLE SAN LAVAN/LAVAP 1/2X1/2 C/TCA,UND,"0,00","19,00","0,00"
2903141,ACOPLE SAN LAVAM/LAVAP 1/2X1/2 DOBLE,UND,"0,00","19,00","17,00"
2903142,ACOPLE SAN LAVAM/LAVAP 1/2 X 1/2,UND,"0,00","19,00","84,00"
2903143,"ACOPLE SAN 1/2 X 7/8"" C/TCA PDA VALV REG",UND,"0,00","19,00","56,00"
2903144,"ACOPLE SANITARIO TUERCA PESADA 1/2 X 7/8""",UND,"0,00","19,00","0,00"
2903146,ADAPT ROS MACH PF 3/4,UND,"0,00","19,00","48,00"
2903155,ADAPT ROS M PE 63MM X 2 NPT PN16,UN,"0,00","19,00","0,00"
2903156,ADAPT ROS MACHO PE 90MMX3 NPT PN10,UND,"0,00","19,00","0,00"
2903157,"ADAPTADOR MACHO ULTRATEMP 1""",UND,"0,00","19,00","48,00"
2903158,ADHESIVO ACC ALC NOVAFORT 500GR,UND,"0,00","19,00","0,00"
2903162,BUJE SOLDADO ULTRATEMP 1X 1/2,UND,"0,00","19,00","1.250,00"
2903163,BUJE SOLDADO ULTRATEMP 1 X 3/4,UND,"0,00","19,00","738,00"
2903164,CAJA DE LLAVES DE LAVADORA,UND,"0,00","19,00","0,00"
2903165,"CANASTILLA FILTRO ACERO ITALIANO 2""",UND,"0,00","19,00","0,00"
2903166,"CANASTILLA FILTRO ACERO ITALIANO 4""",UND,"0,00","19,00","20,00"
2903167,"CANASTILLA PLASTICA 4""",UND,"0,00","19,00","5,00"
2903168,"CANASTILLA PLASTICA FILTRO POLOPROPILENO 4""",UND,"0,00","19,00","8,00"
2903169,"CAUCHO PARA DOBLAR L. 1.80MT 1""",UND,"0,00","19,00","8,00"
2903170,CAUCHO PARA DOBLAR L. 1.80TR 1/2,UND,"0,00","19,00","0,00"
2903171,CAUCHO PARA DOBLAR L. 1.80MT 3/4,UND,"0,00","19,00","1,00"
2903172,CINTA TEFLON 12MM,ROL,"0,00","19,00","2,00"
2903173,VALV SAN ANTIRETORNO 4 PVC,UND,"0,00","19,00","3,00"
2903212,"CODOS 45º ULTRATEMP 1""",UND,"0,00","19,00","381,00"
2903213,"CODOS 90º ULTRATEMP 1""",UND,"0,00","19,00","195,00"
2903229,COLL DERIV PE PRE 90MMX1/2 PN10,UN,"0,00","19,00","0,00"
2903230,COLL DERIV PE PRE 90MMX1/2X1/2 PN10 NPT,UN,"0,00","19,00","0,00"
2903236,DESAGUE SENCILLO,UND,"0,00","19,00","3,00"
2903245,PISTOLA APLICADORA,UND,"0,00","19,00","0,00"
2903273,"REJILLA CORRIENTE 3 X 1.1/2""",UND,"0,00","19,00","0,00"
2903274,REJILLA VENT. PERSIANA 15X15 CMS,UND,"0,00","19,00","0,00"
2903275,REJILLA VENTILACION SENC. 15X15 CMS,UND,"0,00","19,00","0,00"
2903276,"REJILLA CORRIENTE 2""",UND,"0,00","19,00","0,00"
2903277,REJILLA ANTICUCARACHA 3X2,UND,"0,00","19,00","0,00"
2903278,"REJILLA ANTICUCARACHA CUADRADA 2""",UND,"0,00","19,00","4,00"
2903279,"REJILLA CORRIENTE CUADRADA 2""",UND,"0,00","19,00","0,00"
2903280,"REJILLA PISO ECONOMICO 2""",UND,"0,00","19,00","0,00"
2903281,"REJILLA ESTRELLA 2""",UND,"0,00","19,00","24,00"
2903282,REJILLA LAVADERO 1 1/2X1 1/4,UND,"0,00","19,00","0,00"
2903283,REJILLA VENT.GAS TIP.PERSIANA 20X20 CMS,UND,"0,00","19,00","0,00"
2903284,REJILLA VENT. GAS SENCILLA 20X20 CMS,UND,"0,00","19,00","0,00"
2903285,REJILLA VENT. PERSIANA 20X20 CMS,UND,"0,00","19,00","0,00"
2903287,"REJILLA CORRIENTE 3""",UND,"0,00","19,00","2,00"
2903288,SERRUCHO DE PUNTA,UND,"0,00","19,00","0,00"
2903289,SIFON SAN BOTELLA 1 1/2,UND,"0,00","19,00","0,00"
2903290,"SIFON SAN EN ""P"" CON ADAPTADOR 1 1/2",UND,"0,00","19,00","0,00"
2903304,SOPORTE-M CANAL AMAZONA,UND,"0,00","19,00","0,00"
2903305,SOPORTE-M CANAL RAINGO,UND,"0,00","19,00","0,00"
2903306,TAPA REGISTROS SENCILLO 15X15 CMS,UND,"0,00","19,00","0,00"
2903307,TAPA REGISTRO SENCILLO 20X20CM,UND,"0,00","19,00","0,00"
2903308,TAPON CIEGO HERMETICO 29-36MM,UND,"0,00","0,00","0,00"
2903328,"TAPON SOLDADO ULTRATEMP 1""",UND,"0,00","19,00","95,00"
2903329,"VALV ESF 1 1/4"" SOLD",UND,"0,00","19,00","79,00"
2903337,"VALVULA ROSCADA 1 1/2""",UND,"0,00","19,00","68,00"
2903338,"VALVULA ROSCADA 1 1/4""",UND,"0,00","19,00","110,00"
2903339,"VALV ESF 1 1/2"" SOL H2OFF",UND,"0,00","19,00","0,00"
2903356,"TEE ULTRATEMP 1""",UND,"0,00","19,00","87,00"
2903365,TORNILLO INOXIDABLE,UND,"0,00","19,00","0,00"
2903366,UNION FIB OPT 40MM PP,UN,"0,00","19,00","0,00"
2903379,UNION PF 3/4,UND,"0,00","19,00","67,00"
2903380,"UNION ULTRATEMP 1""",UND,"0,00","19,00","0,00"
2903387,UNION RAPIDA PE PRE 63MM PN 16,UN,"0,00","19,00","0,00"
2903388,UNION RAPIDA PE PRE 90MM PN10,UN,"0,00","19,00","0,00"
2903397,"UNION REPARACION DESLIZANTE 1""",UND,"0,00","19,00","339,00"
2903398,UNION REP PRE DESLIZANTE 1.1/2 PVC,UND,"0,00","19,00","66,00"
2903399,UNION REP PRE DESLIZANTE 1/2 (20MM) SOLD,UND,"0,00","19,00","144,00"
2903400,UNION REP PRE DESLIZANTE 2 PVC,UND,"0,00","19,00","0,00"
2903401,UNION REP PRE DESLIZANTE 3/4,UND,"0,00","19,00","419,00"
2903402,VALVULA ESF 1 UNIV  ROSC,UND,"0,00","19,00","96,00"
2903403,"VALVULA ESF UNIVERSAL SOLDADA 1""",UND,"0,00","19,00","13,00"
2903405,"VALVULA UNIVERSAL ROSCADA 1 1/2""",UND,"0,00","19,00","78,00"
2903406,"VALVULA ESF UNIVERSAL SOLDADA 1 1/2""",UND,"0,00","19,00","23,00"
2903407,"VALVULA UNIVERSAL ROSCADA 1/2""",UND,"0,00","19,00","87,00"
2903408,VALVULA ESF 1/2 UNIV SOLD,UND,"0,00","19,00","88,00"
2903409,"VALVULA UNIVERSAL ROSCADA 2""",UND,"0,00","19,00","10,00"
2903410,"VALVULA UNIVERSAL SOLDADA 2""",UND,"0,00","19,00","16,00"
2903413,"VALVULA ESF 3/4"" UNV ROSC",UND,"0,00","19,00","47,00"
2903414,"VALVULA UNIVERSAL SOLDADA 3/4""",UND,"0,00","19,00","59,00"
2903425,"VALVULA DE POZUELO SIN SOSCO 2 1/2""",UND,"0,00","19,00","0,00"
2903459,TEE 8,UND,"0,00","19,00","0,00"
2903460,TEE ACU 6 UM RDE 21,UND,"0,00","19,00","0,00"
2903461,"TEE ACU 4"" UM RDE 21 CORTA",UND,"0,00","19,00","0,00"
2903462,"TEE ACU 3"" UM RDE 21 CORTA",UND,"0,00","19,00","0,00"
2903463,CODO 90º 8,UND,"0,00","19,00","0,00"
2903464,CODO ACU 90º 6 UM RDE21 CORTO,UND,"0,00","19,00","0,00"
2903465,CODO ACU 90º 4 UM RDE 21 CORTO,UND,"0,00","19,00","0,00"
2903466,CODO ACU 90º 3 UM RDE 21 CORTO,UND,"0,00","19,00","0,00"
2903467,CODO ACU 45º 8 UM RDE21 CORTO,UND,"0,00","19,00","0,00"
2903468,CODO ACU 45º 6 UM RDE 21 CORTO,UND,"0,00","19,00","0,00"
2903469,CODO ACU 45º 4 UM RDE21 CORTO,UND,"0,00","19,00","0,00"
2903470,CODO ACU 45º 3 UM RDE 21 CORTO,UND,"0,00","19,00","0,00"
2903471,REDUCCION 8X6,UND,"0,00","19,00","0,00"
2903472,RED ACU 6X4 UM RDE 21 CORTA,UND.,"0,00","19,00","2,00"
2903473,REDUCCION 4X3,UND,"0,00","19,00","2,00"
2903474,TAPON 8,UND,"0,00","19,00","0,00"
2903475,TAPON 6,UND,"0,00","19,00","0,00"
2903476,TAPON 4 UM RDE 21,UND,"0,00","19,00","5,00"
2903477,TAPONES ACU 3 UM RDE 21 CORTO,UND,"0,00","19,00","0,00"
2903478,CLICK  INSERTA TEE 315X160,UND,"0,00","19,00","0,00"
2903479,COPA SIERRA INSERRA INSERTA TEE,UND,"0,00","19,00","0,00"
2903480,CANALETA CANAFLEX 13X7 CON ADHESIVO,EMP,"0,00","19,00","52,00"
2903481,CANALETAS  CON ADHESIVO 20 X 12 (50UND),UND,"0,00","19,00","4,00"
2903482,CANALETAS 32 X 12 (38UND),EMP,"0,00","19,00","0,00"
2903483,CANALETAS 40 X 40,UND,"0,00","19,00","0,00"
2903484,"COBERTEJA CRISTAL LISA 6""",UND,"0,00","19,00","0,00"
2903485,"COBERTEJA CRISTAL LISA 8""",UND,"0,00","19,00","0,00"
2903486,"COBERTEJA MARFIL LISA 6""",UND,"0,00","19,00","0,00"
2903487,"COBERTEJA MARFIL LISA 8""",UND,"0,00","19,00","0,00"
2903488,"COBERTEJA MARFIL LISA 10""",UND,"0,00","19,00","0,00"
2903489,"VALV ESF 1/2"" ROSC H2OFF",UND,"0,00","19,00","78,00"
2903490,"VALV ESF 1/2"" SOLD H20FF",UND,"0,00","19,00","178,00"
2903491,VALV ESF 3/4 ROSC H20FF,UND,"0,00","19,00","210,00"
2903492,VALV ESF 3/4 SOLD H20FF,UND,"0,00","19,00","70,00"
2903493,VALV ESF 1 ROSC H20FF,UND,"0,00","19,00","144,00"
2903494,VALV ESF 1 SOLD H20FF,UND,"0,00","19,00","13,00"
2903515,"COBERTEJA MARFIL LISA 4""",UND,"0,00","19,00","0,00"
2903516,"COBERTEJA CRISTAL LISA 4""",UND,"0,00","19,00","0,00"
2903523,CODO 45º 2-1/2 RADIO CORTO,UND,"0,00","19,00","0,00"
2903524,CODO 45º 2,UND,"0,00","19,00","0,00"
2903526,CODO 90º 2-1/2,UND,"0,00","19,00","0,00"
2903527,"CODO 90º 2""",UND,"0,00","19,00","0,00"
2903528,CODO 90º 1-1/2,UND,"0,00","19,00","0,00"
2903529,TEE REDUCIDA 8X6,UND,"0,00","19,00","0,00"
2903530,TEE REDUCIDA 8X4,UND,"0,00","19,00","0,00"
2903531,TEE RED ACU 6X4 UM RDE 21 CORTA,UND,"0,00","19,00","0,00"
2903532,TEE REDUCIDA 6X3,UND,"0,00","19,00","0,00"
2903533,TEE REDUCIDA 4X3,UND,"0,00","19,00","0,00"
2903534,TEE REDUCIDA 4X2.1/2,UND,"0,00","19,00","0,00"
2903535,TEE REDUCIDA 4X2,UND,"0,00","19,00","0,00"
2903536,TEE REDUCIDA 3X2.1/2,UND,"0,00","19,00","0,00"
2903537,TEE RED ACU  3X2 UM RDE21 CORTA,UND,"0,00","19,00","0,00"
2903538,TEE 2-1/2,UND,"0,00","19,00","0,00"
2903539,TEE REDUCIDA 2-1/2X2,UND,"0,00","19,00","0,00"
2903540,TEE REDUCIDA 2.1/2X1.1/2,UND,"0,00","19,00","0,00"
2903542,TEE 1-1/2,UND,"0,00","19,00","0,00"
2903543,"TEE ACU 2"" UM RDE21 CORTA",UND,"0,00","19,00","0,00"
2903544,REDUCCION 4X2.1/2,UND,"0,00","19,00","0,00"
2903545,REDUCCION 4X2,UND,"0,00","19,00","2,00"
2903546,REDUCCION 3X2.1/2,UND,"0,00","19,00","0,00"
2903547,RED ACU 3X2 UM RDE 21 CORTA,UND,"0,00","19,00","0,00"
2903548,REDUCCION 2.1/2X2,UND,"0,00","19,00","0,00"
2903549,REDUCCION 2X1.1/2,UND,"0,00","19,00","0,00"
2903550,UNION REPARACION 1.1/2,UND,"0,00","19,00","0,00"
2903554,TAPON CAMARA 250,UND,"0,00","19,00","0,00"
2903555,TAPON CAMARA 200,UND,"0,00","19,00","0,00"
2903556,REDUCCION CAMARA INSP 250X200,UND,"0,00","19,00","0,00"
2903559,CLICK INSERTA TEE 250X160,UND,"0,00","19,00","0,00"
2903560,ARO TAPA PP CAJA 315,UND,"0,00","19,00","5,00"
2903563,ESCALERA CAMARA INSP 1000X500MM,UND,"0,00","19,00","0,00"
2903630,"COBERTEJA CRISTAL LISA 10""",UND,"0,00","19,00","0,00"
2903633,CANALETAS SIN ADHESIVO 13 X 7 (120UND),EMP,"0,00","19,00","0,00"
2903634,CLICK INSERTA TEE 400X 160,UND,"0,00","19,00","0,00"
2903635,CLICK INSERTA TEE 450-500X160,UND,"0,00","19,00","0,00"
2903638,REPARADUCTO,UND,"0,00","19,00","0,00"
2903639,"VALVULA ROSCADA 2""",UND,"0,00","19,00","60,00"
2903640,VALV ESF 2 SOLD H20FF,UND,"0,00","19,00","42,00"
2903701,KIT TORNILLO 5/16 X 2 INOX,BOL,"0,00","19,00","0,00"
2903733,ADAPT ROS M 1.1/2 ULTRATEMP,UND,"0,00","19,00","0,00"
2903735,BUJE PRE 1.1/4X1/2 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903736,BUJE PRE 1.1/4X3/4 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903737,"COBERTEJA CRISTAL LISA 5""",UND,"0,00","19,00","0,00"
2903738,"COBERTEJA MARFIL LISA 5""",UND,"0,00","19,00","0,00"
2903741,BUJE PRE 1.1/4X1 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903742,BUJE PRE 1.1/2X1/2 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903743,BUJE PRE 1.1/2X3/4 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903744,BUJE PRE 1.1/2 X 1 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903745,BUJE PRE 1.1/2X 1.1/4 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903747,BUJE PRE 2X3/4  SOLD ULTRATEMP,UND,"0,00","19,00","30,00"
2903748,BUJE PRE 2X1 SOLD ULTRATEMP,UND,"0,00","19,00","29,00"
2903749,BUJE PRE SOLD 2X 1.1/4 ULTRATEMP,UND,"0,00","19,00","4,00"
2903750,BUJE PRE 2X1.1/2 SOLD ULTRATEMP,UND,"0,00","19,00","0,00"
2903753,CODO PRE 45  2 ULTRATEMP,UND,"0,00","19,00","5,00"
2903754,CODO PRE 90 1.1/4 ULTRATEMP,UND,"0,00","19,00","0,00"
2903755,CODO PRE 90 1.1/2 ULTRATEMP,UND,"0,00","19,00","0,00"
2903756,CODO PRE 90 2 ULTRATEMP,UND,"0,00","19,00","0,00"
2903760,TB LISO 1.1/4 ULTRATEM RDE11 6M,UND,"0,00","19,00","0,00"
2903761,TB LISO 1.1/2 ULTRATEM RDE11 6.096M(20P),UND,"0,00","19,00","0,00"
2903762,TB LISO 2 ULTRATEMP RDE 11 6M,,"0,00","19,00","0,00"
2903763,TEE PREE 1.1/4 ULTRATEMP,UND,"0,00","19,00","0,00"
2903764,TEE PRE 1.1/2 ULTRATEMP,UND,"0,00","19,00","3,00"
2903765,TEE PRE 2 ULTRATEMP,UND,"0,00","19,00","0,00"
2903766,UNION PRE 1.1/4 ULTRATEMP,,"0,00","19,00","0,00"
2903767,UNION PRE 1.1/2 ULTRETEMP,UND,"0,00","19,00","0,00"
2903768,UNION PRE 2 ULTRATEMP,UND,"0,00","19,00","0,00"
2903783,BRIDA AJUSTABLE PVC SCH 80 3 SOLDAR,UND,"0,00","19,00","0,00"
2903784,BRIDA AJUSTABLE PVC SCH 80 4 SOLDAR,UND,"0,00","19,00","0,00"
2903785,BRIDA AJUSTABLE PVC SCH 80 6 SOLDAR,UND,"0,00","19,00","6,00"
2903801,CODO SAN 90 8 CXC PVC,UND,"0,00","19,00","0,00"
2903802,CODO SAN 90 10CXC PVC,UND,"0,00","19,00","0,00"
2903803,CODOS SAN 45 8 CXC PVC,UND,"0,00","19,00","0,00"
2903805,CODO SAN 45  8 CXE PVC,UND,"0,00","19,00","0,00"
2903808,CODO SAN 22 1/2  10CXC PVC,UND,"0,00","19,00","0,00"
2903812,BUJE SOLDADO SAN 8X6,UND,"0,00","19,00","0,00"
2903817,UNION SAN 10 PVC,UND,"0,00","19,00","0,00"
2903822,TB LISO 1 CPVC BM 4.572M (15 PIES),UND,"0,00","19,00","0,00"
2903823,TB LISO 2.1/2 CPVC BM 4.572M (15 PIES),UND,"0,00","19,00","0,00"
2903828,UNION 1 CPVC BM CAMPANA,UND,"0,00","19,00","0,00"
2903832,UNION 2.1/2 CPVC BM 4.572M (15 PIES),UND,"0,00","19,00","0,00"
2903845,BUJE ROCIA 1X1/2 INS MET CPVC BM CAM-ROS,UND,"0,00","19,00","0,00"
2903847,ADAPT MACH 1 CPVC BM C/INS MET CAMP-ROSC,UND,"0,00","19,00","0,00"
2903849,ADAPT MACH 1.1/2 CPVC BM INS MET CAM-ROS,UND,"0,00","19,00","0,00"
